time_close,symbol,fundingRate,fundingRateTimestamp
2021-02-18 16:00:00,BTCUSDT,0.00228927,1613664000000
2021-02-19 00:00:00,BTCUSDT,0.00274162,1613692800000
2021-02-19 08:00:00,BTCUSDT,0.00176185,1613721600000
2021-02-19 16:00:00,BTCUSDT,0.00082548,1613750400000
2021-02-20 00:00:00,BTCUSDT,0.00073241,1613779200000
2021-02-20 08:00:00,BTCUSDT,0.00138076,1613808000000
2021-02-20 16:00:00,BTCUSDT,0.00099503,1613836800000
2021-02-21 00:00:00,BTCUSDT,0.00152636,1613865600000
2021-02-21 08:00:00,BTCUSDT,0.00220261,1613894400000
2021-02-21 16:00:00,BTCUSDT,0.00099991,1613923200000
2021-02-22 00:00:00,BTCUSDT,0.00116442,1613952000000
2021-02-22 08:00:00,BTCUSDT,0.00128626,1613980800000
2021-02-22 16:00:00,BTCUSDT,0.00191879,1614009600000
2021-02-23 00:00:00,BTCUSDT,0.00204157,1614038400000
2021-02-23 08:00:00,BTCUSDT,0.00040759,1614067200000
2021-02-23 16:00:00,BTCUSDT,0.00010078,1614096000000
2021-02-24 00:00:00,BTCUSDT,0.00012701,1614124800000
2021-02-24 08:00:00,BTCUSDT,0.0001,1614153600000
2021-02-24 16:00:00,BTCUSDT,0.0001,1614182400000
2021-02-25 00:00:00,BTCUSDT,0.00022805,1614211200000
2021-02-25 08:00:00,BTCUSDT,0.00031851,1614240000000
2021-02-25 16:00:00,BTCUSDT,0.00020511,1614268800000
2021-02-26 00:00:00,BTCUSDT,0.00021516,1614297600000
2021-02-26 08:00:00,BTCUSDT,0.00064056,1614326400000
2021-02-26 16:00:00,BTCUSDT,0.00032398,1614355200000
2021-02-27 00:00:00,BTCUSDT,0.0001,1614384000000
2021-02-27 08:00:00,BTCUSDT,0.00042411,1614412800000
2021-02-27 16:00:00,BTCUSDT,0.0001,1614441600000
2021-02-28 00:00:00,BTCUSDT,0.00012481,1614470400000
2021-02-28 08:00:00,BTCUSDT,0.00010053,1614499200000
2021-02-28 16:00:00,BTCUSDT,0.0001972,1614528000000
2021-03-01 00:00:00,BTCUSDT,0.00034122,1614556800000
2021-03-01 08:00:00,BTCUSDT,0.00012074,1614585600000
2021-03-01 16:00:00,BTCUSDT,0.0001,1614614400000
2021-03-02 00:00:00,BTCUSDT,0.0001,1614643200000
2021-03-02 08:00:00,BTCUSDT,0.0001,1614672000000
2021-03-02 16:00:00,BTCUSDT,0.00011317,1614700800000
2021-03-03 00:00:00,BTCUSDT,0.0001,1614729600000
2021-03-03 08:00:00,BTCUSDT,0.0001,1614758400000
2021-03-03 16:00:00,BTCUSDT,0.0001,1614787200000
2021-03-04 00:00:00,BTCUSDT,0.0001,1614816000000
2021-03-04 08:00:00,BTCUSDT,0.00026277,1614844800000
2021-03-04 16:00:00,BTCUSDT,0.00050407,1614873600000
2021-03-05 00:00:00,BTCUSDT,0.00037494,1614902400000
2021-03-05 08:00:00,BTCUSDT,0.00034036,1614931200000
2021-03-05 16:00:00,BTCUSDT,0.00030382,1614960000000
2021-03-06 00:00:00,BTCUSDT,0.0001,1614988800000
2021-03-06 08:00:00,BTCUSDT,0.0001,1615017600000
2021-03-06 16:00:00,BTCUSDT,0.0001,1615046400000
2021-03-07 00:00:00,BTCUSDT,0.00057734,1615075200000
2021-03-07 08:00:00,BTCUSDT,0.0001,1615104000000
2021-03-07 16:00:00,BTCUSDT,0.0001,1615132800000
2021-03-08 00:00:00,BTCUSDT,0.00025651,1615161600000
2021-03-08 08:00:00,BTCUSDT,0.00045688,1615190400000
2021-03-08 16:00:00,BTCUSDT,0.00068732,1615219200000
2021-03-09 00:00:00,BTCUSDT,0.0007559,1615248000000
2021-03-09 08:00:00,BTCUSDT,0.00034799,1615276800000
2021-03-09 16:00:00,BTCUSDT,0.0001,1615305600000
2021-03-10 00:00:00,BTCUSDT,0.00066839,1615334400000
2021-03-10 08:00:00,BTCUSDT,0.00098274,1615363200000
2021-03-10 16:00:00,BTCUSDT,0.00156327,1615392000000
2021-03-11 00:00:00,BTCUSDT,0.00088895,1615420800000
2021-03-11 08:00:00,BTCUSDT,0.00071848,1615449600000
2021-03-11 16:00:00,BTCUSDT,0.00121412,1615478400000
2021-03-12 00:00:00,BTCUSDT,0.00154035,1615507200000
2021-03-12 08:00:00,BTCUSDT,0.00104365,1615536000000
2021-03-12 16:00:00,BTCUSDT,0.00119438,1615564800000
2021-03-13 00:00:00,BTCUSDT,0.00126643,1615593600000
2021-03-13 08:00:00,BTCUSDT,0.0001,1615622400000
2021-03-13 16:00:00,BTCUSDT,0.0001,1615651200000
2021-03-14 00:00:00,BTCUSDT,0.00079477,1615680000000
2021-03-14 08:00:00,BTCUSDT,0.00160048,1615708800000
2021-03-14 16:00:00,BTCUSDT,0.00219265,1615737600000
2021-03-15 00:00:00,BTCUSDT,0.0024382,1615766400000
2021-03-15 08:00:00,BTCUSDT,0.00139698,1615795200000
2021-03-15 16:00:00,BTCUSDT,0.00238273,1615824000000
2021-03-16 00:00:00,BTCUSDT,0.0013392,1615852800000
2021-03-16 08:00:00,BTCUSDT,0.00070622,1615881600000
2021-03-16 16:00:00,BTCUSDT,0.00017457,1615910400000
2021-03-17 00:00:00,BTCUSDT,0.0001,1615939200000
2021-03-17 08:00:00,BTCUSDT,0.00010514,1615968000000
2021-03-17 16:00:00,BTCUSDT,0.00048954,1615996800000
2021-03-18 00:00:00,BTCUSDT,0.00014106,1616025600000
2021-03-18 08:00:00,BTCUSDT,0.0001,1616054400000
2021-03-18 16:00:00,BTCUSDT,0.0001423,1616083200000
2021-03-19 00:00:00,BTCUSDT,0.00053701,1616112000000
2021-03-19 08:00:00,BTCUSDT,0.00039537,1616140800000
2021-03-19 16:00:00,BTCUSDT,0.00025119,1616169600000
2021-03-20 00:00:00,BTCUSDT,0.00013086,1616198400000
2021-03-20 08:00:00,BTCUSDT,0.00011865,1616227200000
2021-03-20 16:00:00,BTCUSDT,0.00033519,1616256000000
2021-03-21 00:00:00,BTCUSDT,0.000499,1616284800000
2021-03-21 08:00:00,BTCUSDT,0.00090928,1616313600000
2021-03-21 16:00:00,BTCUSDT,0.00148149,1616342400000
2021-03-22 00:00:00,BTCUSDT,0.00093116,1616371200000
2021-03-22 08:00:00,BTCUSDT,0.00022791,1616400000000
2021-03-22 16:00:00,BTCUSDT,0.00014209,1616428800000
2021-03-23 00:00:00,BTCUSDT,0.00079745,1616457600000
2021-03-23 08:00:00,BTCUSDT,0.00105611,1616486400000
2021-03-23 16:00:00,BTCUSDT,0.00043461,1616515200000
2021-03-24 00:00:00,BTCUSDT,0.0001,1616544000000
2021-03-24 08:00:00,BTCUSDT,0.00012763,1616572800000
2021-03-24 16:00:00,BTCUSDT,0.00048855,1616601600000
2021-03-25 00:00:00,BTCUSDT,0.0001,1616630400000
2021-03-25 08:00:00,BTCUSDT,0.00020051,1616659200000
2021-03-25 16:00:00,BTCUSDT,0.00011529,1616688000000
2021-03-26 00:00:00,BTCUSDT,0.0001,1616716800000
2021-03-26 08:00:00,BTCUSDT,0.0001,1616745600000
2021-03-26 16:00:00,BTCUSDT,0.0001,1616774400000
2021-03-27 00:00:00,BTCUSDT,0.0001,1616803200000
2021-03-27 08:00:00,BTCUSDT,0.00008931,1616832000000
2021-03-27 16:00:00,BTCUSDT,0.0001,1616860800000
2021-03-28 00:00:00,BTCUSDT,0.0001,1616889600000
2021-03-28 08:00:00,BTCUSDT,0.0001,1616918400000
2021-03-28 16:00:00,BTCUSDT,0.0001,1616947200000
2021-03-29 00:00:00,BTCUSDT,0.0001,1616976000000
2021-03-29 08:00:00,BTCUSDT,0.0001,1617004800000
2021-03-29 16:00:00,BTCUSDT,0.00012422,1617033600000
2021-03-30 00:00:00,BTCUSDT,0.0001,1617062400000
2021-03-30 08:00:00,BTCUSDT,0.00076013,1617091200000
2021-03-30 16:00:00,BTCUSDT,0.00145824,1617120000000
2021-03-31 00:00:00,BTCUSDT,0.0013266,1617148800000
2021-03-31 08:00:00,BTCUSDT,0.00129068,1617177600000
2021-03-31 16:00:00,BTCUSDT,0.00113188,1617206400000
2021-04-01 00:00:00,BTCUSDT,0.00085359,1617235200000
2021-04-01 08:00:00,BTCUSDT,0.00134013,1617264000000
2021-04-01 16:00:00,BTCUSDT,0.00151269,1617292800000
2021-04-02 00:00:00,BTCUSDT,0.00101484,1617321600000
2021-04-02 08:00:00,BTCUSDT,0.00058291,1617350400000
2021-04-02 16:00:00,BTCUSDT,0.00122281,1617379200000
2021-04-03 00:00:00,BTCUSDT,0.00220331,1617408000000
2021-04-03 08:00:00,BTCUSDT,0.00231996,1617436800000
2021-04-03 16:00:00,BTCUSDT,0.00110637,1617465600000
2021-04-04 00:00:00,BTCUSDT,0.00118324,1617494400000
2021-04-04 08:00:00,BTCUSDT,0.00130809,1617523200000
2021-04-04 16:00:00,BTCUSDT,0.00125808,1617552000000
2021-04-05 00:00:00,BTCUSDT,0.0001,1617580800000
2021-04-05 08:00:00,BTCUSDT,0.0001,1617609600000
2021-04-05 16:00:00,BTCUSDT,0.00121909,1617638400000
2021-04-06 00:00:00,BTCUSDT,0.00060209,1617667200000
2021-04-06 08:00:00,BTCUSDT,0.00035352,1617696000000
2021-04-06 16:00:00,BTCUSDT,0.00098493,1617724800000
2021-04-07 00:00:00,BTCUSDT,0.00190543,1617753600000
2021-04-07 08:00:00,BTCUSDT,0.00132814,1617782400000
2021-04-07 16:00:00,BTCUSDT,0.00088002,1617811200000
2021-04-08 00:00:00,BTCUSDT,0.00094684,1617840000000
2021-04-08 08:00:00,BTCUSDT,0.000244,1617868800000
2021-04-08 16:00:00,BTCUSDT,0.0001,1617897600000
2021-04-09 00:00:00,BTCUSDT,0.0001,1617926400000
2021-04-09 08:00:00,BTCUSDT,0.0001,1617955200000
2021-04-09 16:00:00,BTCUSDT,0.0001,1617984000000
2021-04-10 00:00:00,BTCUSDT,0.0001,1618012800000
2021-04-10 08:00:00,BTCUSDT,0.0001,1618041600000
2021-04-10 16:00:00,BTCUSDT,0.00024632,1618070400000
2021-04-11 00:00:00,BTCUSDT,0.00130924,1618099200000
2021-04-11 08:00:00,BTCUSDT,0.0015018,1618128000000
2021-04-11 16:00:00,BTCUSDT,0.00082597,1618156800000
2021-04-12 00:00:00,BTCUSDT,0.00121195,1618185600000
2021-04-12 08:00:00,BTCUSDT,0.00138785,1618214400000
2021-04-12 16:00:00,BTCUSDT,0.00075963,1618243200000
2021-04-13 00:00:00,BTCUSDT,0.00133181,1618272000000
2021-04-13 08:00:00,BTCUSDT,0.00129501,1618300800000
2021-04-13 16:00:00,BTCUSDT,0.00070132,1618329600000
2021-04-14 00:00:00,BTCUSDT,0.00084073,1618358400000
2021-04-14 08:00:00,BTCUSDT,0.00092534,1618387200000
2021-04-14 16:00:00,BTCUSDT,0.00130419,1618416000000
2021-04-15 00:00:00,BTCUSDT,0.00240831,1618444800000
2021-04-15 08:00:00,BTCUSDT,0.00215008,1618473600000
2021-04-15 16:00:00,BTCUSDT,0.00086139,1618502400000
2021-04-16 00:00:00,BTCUSDT,0.00104972,1618531200000
2021-04-16 08:00:00,BTCUSDT,0.00130503,1618560000000
2021-04-16 16:00:00,BTCUSDT,0.00229683,1618588800000
2021-04-17 00:00:00,BTCUSDT,0.00316833,1618617600000
2021-04-17 08:00:00,BTCUSDT,0.00094958,1618646400000
2021-04-17 16:00:00,BTCUSDT,0.00024824,1618675200000
2021-04-18 00:00:00,BTCUSDT,0.00148701,1618704000000
2021-04-18 08:00:00,BTCUSDT,0.00212858,1618732800000
2021-04-18 16:00:00,BTCUSDT,0.00134703,1618761600000
2021-04-19 00:00:00,BTCUSDT,0.0001,1618790400000
2021-04-19 08:00:00,BTCUSDT,0.0001,1618819200000
2021-04-19 16:00:00,BTCUSDT,0.0000412,1618848000000
2021-04-20 00:00:00,BTCUSDT,0.0001,1618876800000
2021-04-20 08:00:00,BTCUSDT,0.0001,1618905600000
2021-04-20 16:00:00,BTCUSDT,0.0001,1618934400000
2021-04-21 00:00:00,BTCUSDT,0.0001,1618963200000
2021-04-21 08:00:00,BTCUSDT,0.0001,1618992000000
2021-04-21 16:00:00,BTCUSDT,0.0001,1619020800000
2021-04-22 00:00:00,BTCUSDT,0.0001,1619049600000
2021-04-22 08:00:00,BTCUSDT,0.0001,1619078400000
2021-04-22 16:00:00,BTCUSDT,0.0001,1619107200000
2021-04-23 00:00:00,BTCUSDT,0.0001,1619136000000
2021-04-23 08:00:00,BTCUSDT,0.00042056,1619164800000
2021-04-23 16:00:00,BTCUSDT,0.00071194,1619193600000
2021-04-24 00:00:00,BTCUSDT,0.0001,1619222400000
2021-04-24 08:00:00,BTCUSDT,0.0001,1619251200000
2021-04-24 16:00:00,BTCUSDT,0.0001,1619280000000
2021-04-25 00:00:00,BTCUSDT,0.0001,1619308800000
2021-04-25 08:00:00,BTCUSDT,0.0001,1619337600000
2021-04-25 16:00:00,BTCUSDT,0.00026759,1619366400000
2021-04-26 00:00:00,BTCUSDT,0.0001,1619395200000
2021-04-26 08:00:00,BTCUSDT,0.0001,1619424000000
2021-04-26 16:00:00,BTCUSDT,-0.00001175,1619452800000
2021-04-27 00:00:00,BTCUSDT,-0.00016641,1619481600000
2021-04-27 08:00:00,BTCUSDT,0.0001,1619510400000
2021-04-27 16:00:00,BTCUSDT,0.0001,1619539200000
2021-04-28 00:00:00,BTCUSDT,0.0001,1619568000000
2021-04-28 08:00:00,BTCUSDT,0.00007971,1619596800000
2021-04-28 16:00:00,BTCUSDT,0.0001,1619625600000
2021-04-29 00:00:00,BTCUSDT,0.0001,1619654400000
2021-04-29 08:00:00,BTCUSDT,0.0001,1619683200000
2021-04-29 16:00:00,BTCUSDT,0.0001,1619712000000
2021-04-30 00:00:00,BTCUSDT,0.00045221,1619740800000
2021-04-30 08:00:00,BTCUSDT,0.00028751,1619769600000
2021-04-30 16:00:00,BTCUSDT,0.0001,1619798400000
2021-05-01 00:00:00,BTCUSDT,0.0001,1619827200000
2021-05-01 08:00:00,BTCUSDT,0.0001,1619856000000
2021-05-01 16:00:00,BTCUSDT,0.0001,1619884800000
2021-05-02 00:00:00,BTCUSDT,0.00049913,1619913600000
2021-05-02 08:00:00,BTCUSDT,0.00050068,1619942400000
2021-05-02 16:00:00,BTCUSDT,0.00067149,1619971200000
2021-05-03 00:00:00,BTCUSDT,0.00047935,1620000000000
2021-05-03 08:00:00,BTCUSDT,0.00035011,1620028800000
2021-05-03 16:00:00,BTCUSDT,0.00011935,1620057600000
2021-05-04 00:00:00,BTCUSDT,0.00060556,1620086400000
2021-05-04 08:00:00,BTCUSDT,0.00085321,1620115200000
2021-05-04 16:00:00,BTCUSDT,0.00030831,1620144000000
2021-05-05 00:00:00,BTCUSDT,0.00071057,1620172800000
2021-05-05 08:00:00,BTCUSDT,0.000497,1620201600000
2021-05-05 16:00:00,BTCUSDT,0.0005226,1620230400000
2021-05-06 00:00:00,BTCUSDT,0.0001,1620259200000
2021-05-06 08:00:00,BTCUSDT,0.00022172,1620288000000
2021-05-06 16:00:00,BTCUSDT,0.00073245,1620316800000
2021-05-07 00:00:00,BTCUSDT,0.00112562,1620345600000
2021-05-07 08:00:00,BTCUSDT,0.00083697,1620374400000
2021-05-07 16:00:00,BTCUSDT,0.00023332,1620403200000
2021-05-08 00:00:00,BTCUSDT,0.0001,1620432000000
2021-05-08 08:00:00,BTCUSDT,0.00067305,1620460800000
2021-05-08 16:00:00,BTCUSDT,0.00064811,1620489600000
2021-05-09 00:00:00,BTCUSDT,0.00061293,1620518400000
2021-05-09 08:00:00,BTCUSDT,0.00022064,1620547200000
2021-05-09 16:00:00,BTCUSDT,0.00039962,1620576000000
2021-05-10 00:00:00,BTCUSDT,0.00094243,1620604800000
2021-05-10 08:00:00,BTCUSDT,0.00032855,1620633600000
2021-05-10 16:00:00,BTCUSDT,0.00021739,1620662400000
2021-05-11 00:00:00,BTCUSDT,0.00147131,1620691200000
2021-05-11 08:00:00,BTCUSDT,0.00135404,1620720000000
2021-05-11 16:00:00,BTCUSDT,0.00010071,1620748800000
2021-05-12 00:00:00,BTCUSDT,0.00036738,1620777600000
2021-05-12 08:00:00,BTCUSDT,0.0001,1620806400000
2021-05-12 16:00:00,BTCUSDT,0.0001,1620835200000
2021-05-13 00:00:00,BTCUSDT,0.00069602,1620864000000
2021-05-13 08:00:00,BTCUSDT,0.00079036,1620892800000
2021-05-13 16:00:00,BTCUSDT,0.0001,1620921600000
2021-05-14 00:00:00,BTCUSDT,0.00034033,1620950400000
2021-05-14 08:00:00,BTCUSDT,0.00041951,1620979200000
2021-05-14 16:00:00,BTCUSDT,0.00061105,1621008000000
2021-05-15 00:00:00,BTCUSDT,0.00027201,1621036800000
2021-05-15 08:00:00,BTCUSDT,0.00024585,1621065600000
2021-05-15 16:00:00,BTCUSDT,0.00029638,1621094400000
2021-05-16 00:00:00,BTCUSDT,0.0001,1621123200000
2021-05-16 08:00:00,BTCUSDT,0.00042417,1621152000000
2021-05-16 16:00:00,BTCUSDT,0.00013743,1621180800000
2021-05-17 00:00:00,BTCUSDT,0.00037531,1621209600000
2021-05-17 08:00:00,BTCUSDT,0.00037221,1621238400000
2021-05-17 16:00:00,BTCUSDT,0.00040139,1621267200000
2021-05-18 00:00:00,BTCUSDT,0.00020039,1621296000000
2021-05-18 08:00:00,BTCUSDT,0.00019122,1621324800000
2021-05-18 16:00:00,BTCUSDT,0.0001,1621353600000
2021-05-19 00:00:00,BTCUSDT,0.00027203,1621382400000
2021-05-19 08:00:00,BTCUSDT,0.00053728,1621411200000
2021-05-19 16:00:00,BTCUSDT,0.00023685,1621440000000
2021-05-20 00:00:00,BTCUSDT,-0.00214698,1621468800000
2021-05-20 08:00:00,BTCUSDT,0.0001,1621497600000
2021-05-20 16:00:00,BTCUSDT,0.0001,1621526400000
2021-05-21 00:00:00,BTCUSDT,0.0001,1621555200000
2021-05-21 08:00:00,BTCUSDT,0.0001,1621584000000
2021-05-21 16:00:00,BTCUSDT,0.0001,1621612800000
2021-05-22 00:00:00,BTCUSDT,0.00005642,1621641600000
2021-05-22 08:00:00,BTCUSDT,0.0001,1621670400000
2021-05-22 16:00:00,BTCUSDT,0.0001,1621699200000
2021-05-23 00:00:00,BTCUSDT,0.0001,1621728000000
2021-05-23 08:00:00,BTCUSDT,0.0001,1621756800000
2021-05-23 16:00:00,BTCUSDT,0.0001,1621785600000
2021-05-24 00:00:00,BTCUSDT,0.0001,1621814400000
2021-05-24 08:00:00,BTCUSDT,0.0001,1621843200000
2021-05-24 16:00:00,BTCUSDT,-0.00017184,1621872000000
2021-05-25 00:00:00,BTCUSDT,0.00009298,1621900800000
2021-05-25 08:00:00,BTCUSDT,0.0001,1621929600000
2021-05-25 16:00:00,BTCUSDT,0.0001,1621958400000
2021-05-26 00:00:00,BTCUSDT,0.0001,1621987200000
2021-05-26 08:00:00,BTCUSDT,0.0001,1622016000000
2021-05-26 16:00:00,BTCUSDT,0.0001,1622044800000
2021-05-27 00:00:00,BTCUSDT,0.000128,1622073600000
2021-05-27 08:00:00,BTCUSDT,0.0001,1622102400000
2021-05-27 16:00:00,BTCUSDT,0.0001,1622131200000
2021-05-28 00:00:00,BTCUSDT,-0.00028991,1622160000000
2021-05-28 08:00:00,BTCUSDT,0.0001,1622188800000
2021-05-28 16:00:00,BTCUSDT,0.0001,1622217600000
2021-05-29 00:00:00,BTCUSDT,0.0001,1622246400000
2021-05-29 08:00:00,BTCUSDT,0.0001,1622275200000
2021-05-29 16:00:00,BTCUSDT,0.0001,1622304000000
2021-05-30 00:00:00,BTCUSDT,0.0001,1622332800000
2021-05-30 08:00:00,BTCUSDT,0.0001,1622361600000
2021-05-30 16:00:00,BTCUSDT,0.0001,1622390400000
2021-05-31 00:00:00,BTCUSDT,-0.00003493,1622419200000
2021-05-31 08:00:00,BTCUSDT,0.0001,1622448000000
2021-05-31 16:00:00,BTCUSDT,0.0001,1622476800000
2021-06-01 00:00:00,BTCUSDT,-0.00058967,1622505600000
2021-06-01 08:00:00,BTCUSDT,-0.00074536,1622534400000
2021-06-01 16:00:00,BTCUSDT,0.0001,1622563200000
2021-06-02 00:00:00,BTCUSDT,0.0001,1622592000000
2021-06-02 08:00:00,BTCUSDT,0.0001,1622620800000
2021-06-02 16:00:00,BTCUSDT,0.0001,1622649600000
2021-06-03 00:00:00,BTCUSDT,0.0001,1622678400000
2021-06-03 08:00:00,BTCUSDT,0.00009444,1622707200000
2021-06-03 16:00:00,BTCUSDT,0.0001,1622736000000
2021-06-04 00:00:00,BTCUSDT,0.0001,1622764800000
2021-06-04 08:00:00,BTCUSDT,0.0001,1622793600000
2021-06-04 16:00:00,BTCUSDT,0.00031586,1622822400000
2021-06-05 00:00:00,BTCUSDT,0.0001,1622851200000
2021-06-05 08:00:00,BTCUSDT,0.0001,1622880000000
2021-06-05 16:00:00,BTCUSDT,-0.00009007,1622908800000
2021-06-06 00:00:00,BTCUSDT,0.0001,1622937600000
2021-06-06 08:00:00,BTCUSDT,0.0001,1622966400000
2021-06-06 16:00:00,BTCUSDT,0.0001,1622995200000
2021-06-07 00:00:00,BTCUSDT,0.0001,1623024000000
2021-06-07 08:00:00,BTCUSDT,0.0001,1623052800000
2021-06-07 16:00:00,BTCUSDT,0.00009052,1623081600000
2021-06-08 00:00:00,BTCUSDT,0.0001,1623110400000
2021-06-08 08:00:00,BTCUSDT,0.0001,1623139200000
2021-06-08 16:00:00,BTCUSDT,-0.0002769,1623168000000
2021-06-09 00:00:00,BTCUSDT,-0.00027666,1623196800000
2021-06-09 08:00:00,BTCUSDT,-0.00051037,1623225600000
2021-06-09 16:00:00,BTCUSDT,-0.00080356,1623254400000
2021-06-10 00:00:00,BTCUSDT,-0.00139131,1623283200000
2021-06-10 08:00:00,BTCUSDT,0.0001,1623312000000
2021-06-10 16:00:00,BTCUSDT,0.0001,1623340800000
2021-06-11 00:00:00,BTCUSDT,0.0001,1623369600000
2021-06-11 08:00:00,BTCUSDT,0.0001,1623398400000
2021-06-11 16:00:00,BTCUSDT,0.0001,1623427200000
2021-06-12 00:00:00,BTCUSDT,0.0001,1623456000000
2021-06-12 08:00:00,BTCUSDT,0.0000685,1623484800000
2021-06-12 16:00:00,BTCUSDT,0.0001,1623513600000
2021-06-13 00:00:00,BTCUSDT,0.0001,1623542400000
2021-06-13 08:00:00,BTCUSDT,-0.00018028,1623571200000
2021-06-13 16:00:00,BTCUSDT,-0.00000935,1623600000000
2021-06-14 00:00:00,BTCUSDT,-0.0004321,1623628800000
2021-06-14 08:00:00,BTCUSDT,0.0001,1623657600000
2021-06-14 16:00:00,BTCUSDT,0.0001,1623686400000
2021-06-15 00:00:00,BTCUSDT,0.0001,1623715200000
2021-06-15 08:00:00,BTCUSDT,0.0001,1623744000000
2021-06-15 16:00:00,BTCUSDT,0.0001,1623772800000
2021-06-16 00:00:00,BTCUSDT,0.0001,1623801600000
2021-06-16 08:00:00,BTCUSDT,0.0001,1623830400000
2021-06-16 16:00:00,BTCUSDT,0.00006654,1623859200000
2021-06-17 00:00:00,BTCUSDT,0.0001,1623888000000
2021-06-17 08:00:00,BTCUSDT,0.0001,1623916800000
2021-06-17 16:00:00,BTCUSDT,0.0001,1623945600000
2021-06-18 00:00:00,BTCUSDT,0.0001,1623974400000
2021-06-18 08:00:00,BTCUSDT,0.0001,1624003200000
2021-06-18 16:00:00,BTCUSDT,0.0001,1624032000000
2021-06-19 00:00:00,BTCUSDT,0.0001,1624060800000
2021-06-19 08:00:00,BTCUSDT,0.0001,1624089600000
2021-06-19 16:00:00,BTCUSDT,0.0001,1624118400000
2021-06-20 00:00:00,BTCUSDT,-0.00009787,1624147200000
2021-06-20 08:00:00,BTCUSDT,0.0001,1624176000000
2021-06-20 16:00:00,BTCUSDT,0.0001,1624204800000
2021-06-21 00:00:00,BTCUSDT,0.0001,1624233600000
2021-06-21 08:00:00,BTCUSDT,0.0001,1624262400000
2021-06-21 16:00:00,BTCUSDT,0.0001,1624291200000
2021-06-22 00:00:00,BTCUSDT,0.00007007,1624320000000
2021-06-22 08:00:00,BTCUSDT,0.0001,1624348800000
2021-06-22 16:00:00,BTCUSDT,0.00008113,1624377600000
2021-06-23 00:00:00,BTCUSDT,-0.00003456,1624406400000
2021-06-23 08:00:00,BTCUSDT,-0.00045261,1624435200000
2021-06-23 16:00:00,BTCUSDT,-0.0000363,1624464000000
2021-06-24 00:00:00,BTCUSDT,0.00006343,1624492800000
2021-06-24 08:00:00,BTCUSDT,0.0001,1624521600000
2021-06-24 16:00:00,BTCUSDT,0.0001,1624550400000
2021-06-25 00:00:00,BTCUSDT,-0.00037301,1624579200000
2021-06-25 08:00:00,BTCUSDT,-0.00031365,1624608000000
2021-06-25 16:00:00,BTCUSDT,0.0001,1624636800000
2021-06-26 00:00:00,BTCUSDT,0.0001,1624665600000
2021-06-26 08:00:00,BTCUSDT,0.0001,1624694400000
2021-06-26 16:00:00,BTCUSDT,0.0001,1624723200000
2021-06-27 00:00:00,BTCUSDT,-0.00029066,1624752000000
2021-06-27 08:00:00,BTCUSDT,0.00004562,1624780800000
2021-06-27 16:00:00,BTCUSDT,-0.00066906,1624809600000
2021-06-28 00:00:00,BTCUSDT,-0.00075042,1624838400000
2021-06-28 08:00:00,BTCUSDT,-0.00022276,1624867200000
2021-06-28 16:00:00,BTCUSDT,-0.00010951,1624896000000
2021-06-29 00:00:00,BTCUSDT,0.0001,1624924800000
2021-06-29 08:00:00,BTCUSDT,0.0001,1624953600000
2021-06-29 16:00:00,BTCUSDT,0.0001,1624982400000
2021-06-30 00:00:00,BTCUSDT,-0.00005206,1625011200000
2021-06-30 08:00:00,BTCUSDT,0.0001,1625040000000
2021-06-30 16:00:00,BTCUSDT,0.0001,1625068800000
2021-07-01 00:00:00,BTCUSDT,0.0001,1625097600000
2021-07-01 08:00:00,BTCUSDT,0.0001,1625126400000
2021-07-01 16:00:00,BTCUSDT,0.0001,1625155200000
2021-07-02 00:00:00,BTCUSDT,-0.00009475,1625184000000
2021-07-02 08:00:00,BTCUSDT,-0.00003695,1625212800000
2021-07-02 16:00:00,BTCUSDT,0.00005762,1625241600000
2021-07-03 00:00:00,BTCUSDT,0.0001,1625270400000
2021-07-03 08:00:00,BTCUSDT,0.00005019,1625299200000
2021-07-03 16:00:00,BTCUSDT,0.0001,1625328000000
2021-07-04 00:00:00,BTCUSDT,0.0001,1625356800000
2021-07-04 08:00:00,BTCUSDT,-0.00009018,1625385600000
2021-07-04 16:00:00,BTCUSDT,-0.00046632,1625414400000
2021-07-05 00:00:00,BTCUSDT,-0.00002558,1625443200000
2021-07-05 08:00:00,BTCUSDT,0.00008952,1625472000000
2021-07-05 16:00:00,BTCUSDT,0.0001,1625500800000
2021-07-06 00:00:00,BTCUSDT,0.0001,1625529600000
2021-07-06 08:00:00,BTCUSDT,-0.00000541,1625558400000
2021-07-06 16:00:00,BTCUSDT,0.00002487,1625587200000
2021-07-07 00:00:00,BTCUSDT,-0.00002917,1625616000000
2021-07-07 08:00:00,BTCUSDT,0.00008648,1625644800000
2021-07-07 16:00:00,BTCUSDT,-0.00011344,1625673600000
2021-07-08 00:00:00,BTCUSDT,-0.0001164,1625702400000
2021-07-08 08:00:00,BTCUSDT,0.0001,1625731200000
2021-07-08 16:00:00,BTCUSDT,0.0001,1625760000000
2021-07-09 00:00:00,BTCUSDT,-0.00001437,1625788800000
2021-07-09 08:00:00,BTCUSDT,0.00007536,1625817600000
2021-07-09 16:00:00,BTCUSDT,-0.0001894,1625846400000
2021-07-10 00:00:00,BTCUSDT,-0.00020288,1625875200000
2021-07-10 08:00:00,BTCUSDT,-0.00004231,1625904000000
2021-07-10 16:00:00,BTCUSDT,0.0001,1625932800000
