time_close,rebalanced_pos_contracts
2013-01-08,872.2440936402788
2013-01-09,1084.0131828369708
2013-01-10,1084.0131828369708
2013-01-11,1471.1894441150537
2013-01-12,1471.1894441150537
2013-01-13,1471.1894441150537
2013-01-14,1654.3567187257554
2013-01-15,1654.3567187257554
2013-01-16,1654.3567187257554
2013-01-17,844.7810378196691
2013-01-18,844.7810378196691
2013-01-19,844.7810378196691
2013-01-20,844.7810378196691
2013-01-21,844.7810378196691
2013-01-22,674.841299764442
2013-01-23,674.841299764442
2013-01-24,674.841299764442
2013-01-25,432.95466626104223
2013-01-26,432.95466626104223
2013-01-27,432.95466626104223
2013-01-28,432.95466626104223
2013-01-29,375.9738032653411
2013-01-30,375.9738032653411
2013-01-31,375.9738032653411
2013-02-01,375.9738032653411
2013-02-02,375.9738032653411
2013-02-03,337.96111016715133
2013-02-04,337.96111016715133
2013-02-05,337.96111016715133
2013-02-06,337.96111016715133
2013-02-07,337.96111016715133
2013-02-08,337.96111016715133
2013-02-09,337.96111016715133
2013-02-10,337.96111016715133
2013-02-11,337.96111016715133
2013-02-12,337.96111016715133
2013-02-13,337.96111016715133
2013-02-14,337.96111016715133
2013-02-15,302.47394197373194
2013-02-16,302.47394197373194
2013-02-17,302.47394197373194
2013-02-18,302.47394197373194
2013-02-19,302.47394197373194
2013-02-20,255.5321866091835
2013-02-21,255.5321866091835
2013-02-22,255.5321866091835
2013-02-23,255.5321866091835
2013-02-24,255.5321866091835
2013-02-25,255.5321866091835
2013-02-26,255.5321866091835
2013-02-27,255.5321866091835
2013-02-28,255.5321866091835
2013-03-01,255.5321866091835
2013-03-02,255.5321866091835
2013-03-03,255.5321866091835
2013-03-04,255.5321866091835
2013-03-05,168.96798232490582
2013-03-06,152.5849865399508
2013-03-07,152.5849865399508
2013-03-08,152.5849865399508
2013-03-09,152.5849865399508
2013-03-10,152.5849865399508
2013-03-11,152.5849865399508
2013-03-12,152.5849865399508
2013-03-13,152.5849865399508
2013-03-14,152.5849865399508
2013-03-15,152.5849865399508
2013-03-16,152.5849865399508
2013-03-17,152.5849865399508
2013-03-18,126.97723749067616
2013-03-19,126.97723749067616
2013-03-20,63.46290207107243
2013-03-21,63.46290207107243
2013-03-22,63.46290207107243
2013-03-23,63.46290207107243
2013-03-24,63.46290207107243
2013-03-25,63.46290207107243
2013-03-26,63.46290207107243
2013-03-27,53.331270510445435
2013-03-28,53.331270510445435
2013-03-29,53.331270510445435
2013-03-30,53.331270510445435
2013-03-31,53.331270510445435
2013-04-01,53.331270510445435
2013-04-02,47.324927864349924
2013-04-03,35.61302726865386
2013-04-04,35.61302726865386
2013-04-05,32.12592217224943
2013-04-06,32.12592217224943
2013-04-07,32.12592217224943
2013-04-08,20.643684878507734
2013-04-09,20.643684878507734
2013-04-10,14.615903939537159
2013-04-11,9.035511719786772
2013-04-12,8.02927178813321
2013-04-13,6.939505040121044
2013-04-14,5.768632053959761
2013-04-15,4.144255592031488
2013-04-16,2.267382481669112
2013-04-17,0.21259972342133326
2013-04-18,0.1088779751011166
2013-04-19,0.3614525607105872
2013-04-20,0.6994373587453304
2013-04-21,1.019134324168266
2013-04-22,1.276993933673761
2013-04-23,1.534193556266176
2013-04-24,1.9126978966646913
2013-04-25,2.4776217782170638
2013-04-26,2.809126477598256
2013-04-27,2.809126477598256
2013-04-28,2.809126477598256
2013-04-29,2.809126477598256
2013-04-30,2.809126477598256
2013-05-01,2.809126477598256
2013-05-02,1.7211216920757184
2013-05-03,0.5844881622358085
2013-05-04,0.20365380911564426
2013-05-05,0.11115431011276719
2013-05-06,-0.11711314847843343
2013-05-07,-0.34662041793443804
2013-05-08,-0.4234995936083357
2013-05-09,-0.541798642162933
2013-05-10,-0.3698985296214402
2013-05-11,-0.3698985296214402
2013-05-12,-0.3698985296214402
2013-05-13,-0.17408196478425242
2013-05-14,-0.46748072105796445
2013-05-15,-0.46748072105796445
2013-05-16,-0.17562293297560977
2013-05-17,0.37214359874082203
2013-05-18,0.8496603857555888
2013-05-19,1.1308791612281883
2013-05-20,1.3542120070940478
2013-05-21,1.6075489924405275
2013-05-22,1.9049614090803355
2013-05-23,2.3844419325842674
2013-05-24,3.271981655999287
2013-05-25,4.021999343781936
2013-05-26,4.730141072412756
2013-05-27,4.730141072412756
2013-05-28,4.730141072412756
2013-05-29,5.372790660371699
2013-05-30,5.372790660371699
2013-05-31,5.372790660371699
2013-06-01,5.372790660371699
2013-06-02,4.138490552181816
2013-06-03,3.1552275753126273
2013-06-04,2.206797739107609
2013-06-05,1.4544035914308213
2013-06-06,0.0645662885117709
2013-06-07,-2.605883214763353
2013-06-08,-5.688473471536776
2013-06-09,-10.395291762967497
2013-06-10,-10.395291762967497
2013-06-11,-10.395291762967497
2013-06-12,-12.180982081507867
2013-06-13,-14.316082518129411
2013-06-14,-17.493615003473913
2013-06-15,-19.814088632949954
2013-06-16,-19.814088632949954
2013-06-17,-19.814088632949954
2013-06-18,-17.88769136054444
2013-06-19,-17.88769136054444
2013-06-20,-14.110996536132072
2013-06-21,-14.110996536132072
2013-06-22,-12.477219901576248
2013-06-23,-12.477219901576248
2013-06-24,-14.518337560994809
2013-06-25,-14.518337560994809
2013-06-26,-16.295397005837412
2013-06-27,-18.636565811600757
2013-06-28,-23.381113308076927
2013-06-29,-27.44014613479225
2013-06-30,-27.44014613479225
2013-07-01,-32.9960655947872
2013-07-02,-32.9960655947872
2013-07-03,-37.3634315672508
2013-07-04,-37.3634315672508
2013-07-05,-44.62936338470644
2013-07-06,-44.62936338470644
2013-07-07,-44.62936338470644
2013-07-08,-44.62936338470644
2013-07-09,-44.62936338470644
2013-07-10,-27.48361192861419
2013-07-11,-23.49922349978398
2013-07-12,-17.73575064051685
2013-07-13,-12.102849357066189
2013-07-14,-9.87408786910947
2013-07-15,-6.19955997404307
2013-07-16,-4.029448816324058
2013-07-17,-1.7884291291048076
2013-07-18,-3.0084838630733444
2013-07-19,-3.345994643037298
2013-07-20,-4.914001609919625
2013-07-21,-4.914001609919625
2013-07-22,-5.475014727633691
2013-07-23,-3.340108191250959
2013-07-24,-2.4457530358284814
2013-07-25,-0.4394712945242317
2013-07-26,0.6738078365618234
2013-07-27,0.5261371398089785
2013-07-28,3.2606109593596906
2013-07-29,6.236813246496942
2013-07-30,10.61259903255152
2013-07-31,14.04456934493653
2013-08-01,15.719834893992777
2013-08-02,15.719834893992777
2013-08-03,18.363447068148837
2013-08-04,18.363447068148837
2013-08-05,21.443198530491312
2013-08-06,21.443198530491312
2013-08-07,24.891320453657343
2013-08-08,22.542534799726088
2013-08-09,22.542534799726088
2013-08-10,19.987901870033546
2013-08-11,19.987901870033546
2013-08-12,19.987901870033546
2013-08-13,25.129711396729025
2013-08-14,29.48927499719332
2013-08-15,29.48927499719332
2013-08-16,29.48927499719332
2013-08-17,33.16801760437139
2013-08-18,36.98003044601323
2013-08-19,36.98003044601323
2013-08-20,45.93395782901932
2013-08-21,53.1470442258008
2013-08-22,53.1470442258008
2013-08-23,53.1470442258008
2013-08-24,53.1470442258008
2013-08-25,53.1470442258008
2013-08-26,53.1470442258008
2013-08-27,53.1470442258008
2013-08-28,53.1470442258008
2013-08-29,53.1470442258008
2013-08-30,36.9487749694572
2013-08-31,43.12960330722786
2013-09-01,43.12960330722786
2013-09-02,43.12960330722786
2013-09-03,43.12960330722786
2013-09-04,37.51605079089001
2013-09-05,37.51605079089001
2013-09-06,25.215084585209503
2013-09-07,20.824100563296795
2013-09-08,18.000003871564488
2013-09-09,18.000003871564488
2013-09-10,18.000003871564488
2013-09-11,18.000003871564488
2013-09-12,18.000003871564488
2013-09-13,21.25221195568424
2013-09-14,21.25221195568424
2013-09-15,19.15290527926711
2013-09-16,19.15290527926711
2013-09-17,19.15290527926711
2013-09-18,19.15290527926711
2013-09-19,19.15290527926711
2013-09-20,16.92232615024553
2013-09-21,15.106136129335889
2013-09-22,15.106136129335889
2013-09-23,11.777690135660617
2013-09-24,10.537036925325832
2013-09-25,10.537036925325832
2013-09-26,10.537036925325832
2013-09-27,13.275101307722665
2013-09-28,17.537230754945206
2013-09-29,22.562424171298403
2013-09-30,22.562424171298403
2013-10-01,22.562424171298403
2013-10-02,1.88117108950639
2013-10-03,-0.20759422822661838
2013-10-04,0.4075477013765495
2013-10-05,0.7343651670280134
2013-10-06,1.1664387567122738
2013-10-07,0.7057041768460256
2013-10-08,-0.07895369607647694
2013-10-09,1.2886168187158817
2013-10-10,2.3608004622972807
2013-10-11,3.3747048341947092
2013-10-12,5.907079374366495
2013-10-13,9.271354708680967
2013-10-14,13.063788548115713
2013-10-15,17.49608751683457
2013-10-16,20.212564787399707
2013-10-17,23.42400207985741
2013-10-18,23.42400207985741
2013-10-19,23.42400207985741
2013-10-20,29.57074509472576
2013-10-21,29.57074509472576
2013-10-22,26.815864028913346
2013-10-23,22.452083039489285
2013-10-24,22.452083039489285
2013-10-25,22.452083039489285
2013-10-26,22.452083039489285
2013-10-27,19.57442062679579
2013-10-28,19.57442062679579
2013-10-29,19.57442062679579
2013-10-30,19.57442062679579
2013-10-31,19.57442062679579
2013-11-01,19.57442062679579
2013-11-02,21.75290220538872
2013-11-03,21.75290220538872
2013-11-04,21.75290220538872
2013-11-05,18.41405763171172
2013-11-06,18.41405763171172
2013-11-07,13.747503861114499
2013-11-08,11.018787541109148
2013-11-09,11.018787541109148
2013-11-10,11.018787541109148
2013-11-11,11.018787541109148
2013-11-12,11.018787541109148
2013-11-13,9.07342805087666
2013-11-14,9.07342805087666
2013-11-15,9.07342805087666
2013-11-16,9.07342805087666
2013-11-17,7.740340225209367
2013-11-18,2.8335373512695594
2013-11-19,2.8335373512695594
2013-11-20,2.8335373512695594
2013-11-21,2.484264871908396
2013-11-22,2.484264871908396
2013-11-23,2.484264871908396
2013-11-24,2.484264871908396
2013-11-25,2.484264871908396
2013-11-26,2.1225736046678385
2013-11-27,2.1225736046678385
2013-11-28,2.1225736046678385
2013-11-29,1.8808948217514903
2013-11-30,1.8808948217514903
2013-12-01,1.8808948217514903
2013-12-02,1.8808948217514903
2013-12-03,1.8808948217514903
2013-12-04,1.8808948217514903
2013-12-05,1.8808948217514903
2013-12-06,1.8808948217514903
2013-12-07,1.6061979709299918
2013-12-08,1.1569067134207618
2013-12-09,0.9750689168051206
2013-12-10,0.9750689168051206
2013-12-11,0.9750689168051206
2013-12-12,0.8755701752834849
2013-12-13,0.8755701752834849
2013-12-14,0.8755701752834849
2013-12-15,0.7860533209588134
2013-12-16,0.5157965378031826
2013-12-17,0.26396756981071634
2013-12-18,-0.24009235286800695
2013-12-19,-0.19775960475203558
2013-12-20,-0.3494399378779432
2013-12-21,-0.5022917144902461
2013-12-22,-0.5900893344837957
2013-12-23,-0.5233079131545088
2013-12-24,-0.5233079131545088
2013-12-25,-0.5233079131545088
2013-12-26,-0.3077983410381837
2013-12-27,-0.25394826713559604
2013-12-28,-0.21542922911521062
2013-12-29,-0.1485732751679038
2013-12-30,-0.077503939348616
2013-12-31,-0.024802776995471044
2014-01-01,0.05074937080644509
2014-01-02,0.16589476850564097
2014-01-03,0.28859593019920887
2014-01-04,0.44881237857877754
2014-01-05,0.6594046126701754
2014-01-06,0.8952873208815
2014-01-07,0.7404038656073131
2014-01-08,0.7404038656073131
2014-01-09,0.7404038656073131
2014-01-10,0.7404038656073131
2014-01-11,0.7404038656073131
2014-01-12,0.8368143481756798
2014-01-13,0.8368143481756798
2014-01-14,0.7386144091455884
2014-01-15,0.7386144091455884
2014-01-16,0.7386144091455884
2014-01-17,0.5914980036411736
2014-01-18,0.5914980036411736
2014-01-19,0.5914980036411736
2014-01-20,0.6939146173038554
2014-01-21,0.6939146173038554
2014-01-22,0.6939146173038554
2014-01-23,0.5809461282869249
2014-01-24,0.3733154296981289
2014-01-25,0.3733154296981289
2014-01-26,0.5608553968375432
2014-01-27,0.1986851300085209
2014-01-28,0.10806780908420884
2014-01-29,0.10806780908420884
2014-01-30,0.06385826889597515
2014-01-31,0.08127647439871993
2014-02-01,0.10805225050299824
2014-02-02,0.09611765453452689
2014-02-03,0.07783809485182581
2014-02-04,0.07783809485182581
2014-02-05,-0.0015291152956592332
2014-02-06,-0.26268060659384856
2014-02-07,-0.8951887680779794
2014-02-08,-1.7136364663549746
2014-02-09,-2.25456474478388
2014-02-10,-2.746347489257258
2014-02-11,-3.2507046515859863
2014-02-12,-3.8905068129794387
2014-02-13,-4.807356908643962
2014-02-14,-3.7928288825223087
2014-02-15,-3.7928288825223087
2014-02-16,-4.582466786589335
2014-02-17,-4.582466786589335
2014-02-18,-4.582466786589335
2014-02-19,-5.167465374929147
2014-02-20,-5.167465374929147
2014-02-21,-5.752414431193032
2014-02-22,-5.108629226041069
2014-02-23,-5.108629226041069
2014-02-24,-5.108629226041069
2014-02-25,-6.1781412780711955
2014-02-26,-4.95980364364734
2014-02-27,-4.95980364364734
2014-02-28,-4.95980364364734
2014-03-01,-4.95980364364734
2014-03-02,-4.95980364364734
2014-03-03,-2.0260076954151156
2014-03-04,-1.5542092044981817
2014-03-05,-1.174883754570632
2014-03-06,-0.8741180014377654
2014-03-07,-0.8741180014377654
2014-03-08,-1.000020611780699
2014-03-09,-0.8709542261440429
2014-03-10,-0.8709542261440429
2014-03-11,-0.8709542261440429
2014-03-12,-0.8709542261440429
2014-03-13,-0.7238021601299739
2014-03-14,-0.7238021601299739
2014-03-15,-0.7238021601299739
2014-03-16,-0.7238021601299739
2014-03-17,-0.8475258118773736
2014-03-18,-1.059863224860029
2014-03-19,-1.3072603073655265
2014-03-20,-1.8431732586685226
2014-03-21,-2.5925261375549598
2014-03-22,-3.3346661441874894
2014-03-23,-4.020108225833002
2014-03-24,-4.020108225833002
2014-03-25,-4.020108225833002
2014-03-26,-4.020108225833002
2014-03-27,-3.596183745952993
2014-03-28,-3.596183745952993
2014-03-29,-4.647990985987388
2014-03-30,-5.73109854616893
2014-03-31,-6.598224089975406
2014-04-01,-6.598224089975406
2014-04-02,-6.598224089975406
2014-04-03,-7.479057970970848
2014-04-04,-7.479057970970848
2014-04-05,-7.479057970970848
2014-04-06,-7.479057970970848
2014-04-07,-7.479057970970848
2014-04-08,-7.479057970970848
2014-04-09,-8.38329923009194
2014-04-10,-8.38329923009194
2014-04-11,-5.323850279612904
2014-04-12,-5.323850279612904
2014-04-13,-5.323850279612904
2014-04-14,-4.068246429380247
2014-04-15,-2.3515600557443816
2014-04-16,-1.6174585556432244
2014-04-17,-1.3748982287500566
2014-04-18,-1.3748982287500566
2014-04-19,-0.9920272576524246
2014-04-20,-0.8153365627688226
2014-04-21,-0.6951059477414944
2014-04-22,-0.6951059477414944
2014-04-23,-0.6951059477414944
2014-04-24,-0.46327939348224473
2014-04-25,-0.8631830379575731
2014-04-26,-1.2463761200286092
2014-04-27,-1.938587876319416
2014-04-28,-2.391833536802112
2014-04-29,-2.391833536802112
2014-04-30,-2.798662979166008
2014-05-01,-2.798662979166008
2014-05-02,-2.798662979166008
2014-05-03,-3.261650590510235
2014-05-04,-3.261650590510235
2014-05-05,-3.965670241599909
2014-05-06,-4.416638578064519
2014-05-07,-4.416638578064519
2014-05-08,-4.416638578064519
2014-05-09,-3.8476921197205285
2014-05-10,-3.4169208781566973
2014-05-11,-3.4169208781566973
2014-05-12,-3.4169208781566973
2014-05-13,-3.4169208781566973
2014-05-14,-3.4169208781566973
2014-05-15,-3.4169208781566973
2014-05-16,-3.4169208781566973
2014-05-17,-3.0119024667986154
2014-05-18,-3.0119024667986154
2014-05-19,-3.0119024667986154
2014-05-20,-0.5646288753278699
2014-05-21,0.7912170095034778
2014-05-22,2.541595688184475
2014-05-23,3.9578525736614116
2014-05-24,5.237377454473469
2014-05-25,5.237377454473469
2014-05-26,7.32585489596044
2014-05-27,8.288976060268203
2014-05-28,9.286241942638664
2014-05-29,9.286241942638664
2014-05-30,8.397836277837824
2014-05-31,8.397836277837824
2014-06-01,8.397836277837824
2014-06-02,8.397836277837824
2014-06-03,8.397836277837824
2014-06-04,8.397836277837824
2014-06-05,8.397836277837824
2014-06-06,8.397836277837824
2014-06-07,8.397836277837824
2014-06-08,8.397836277837824
2014-06-09,9.498487603158674
2014-06-10,9.498487603158674
2014-06-11,9.498487603158674
2014-06-12,7.7704395319312765
2014-06-13,6.618777394413966
2014-06-14,5.124455565542926
2014-06-15,4.271189915956869
2014-06-16,3.7796269656255603
2014-06-17,3.7796269656255603
2014-06-18,3.7796269656255603
2014-06-19,3.392214829845815
2014-06-20,3.0287089863380374
2014-06-21,2.750113057576905
2014-06-22,2.750113057576905
2014-06-23,2.442852909425596
2014-06-24,1.7182503654669266
2014-06-25,0.44909659842690736
2014-06-26,0.08367949253477733
2014-06-27,0.4725136773619375
2014-06-28,0.7669824454732677
2014-06-29,1.2651623152123883
2014-06-30,2.5264694430783576
2014-07-01,3.8594527293612004
2014-07-02,5.217210342224936
2014-07-03,6.124452829912107
2014-07-04,6.124452829912107
2014-07-05,6.124452829912107
2014-07-06,6.124452829912107
2014-07-07,6.124452829912107
2014-07-08,6.124452829912107
2014-07-09,6.124452829912107
2014-07-10,4.968412343104999
2014-07-11,4.968412343104999
2014-07-12,4.968412343104999
2014-07-13,4.968412343104999
2014-07-14,4.968412343104999
2014-07-15,4.29102867700079
2014-07-16,3.702107775927994
2014-07-17,3.702107775927994
2014-07-18,3.702107775927994
2014-07-19,4.287056617118483
2014-07-20,4.287056617118483
2014-07-21,3.869002105313401
2014-07-22,3.869002105313401
2014-07-23,3.12934857070522
2014-07-24,0.7495300541543879
2014-07-25,-0.9892080305732496
2014-07-26,-2.982519761235921
2014-07-27,-4.8540434335885285
2014-07-28,-7.272394570264437
2014-07-29,-9.438569052314131
2014-07-30,-12.080042114479134
2014-07-31,-9.750903205128058
2014-08-01,-8.690869670886151
2014-08-02,-8.690869670886151
2014-08-03,-8.690869670886151
2014-08-04,-8.690869670886151
2014-08-05,-9.755216570580735
2014-08-06,-9.755216570580735
2014-08-07,-9.755216570580735
2014-08-08,-9.755216570580735
2014-08-09,-9.755216570580735
2014-08-10,-8.491290884281092
2014-08-11,-9.5036954737099
2014-08-12,-12.000772424642175
2014-08-13,-13.940426199621246
2014-08-14,-13.940426199621246
2014-08-15,-18.468239550894317
2014-08-16,-15.354467180685356
2014-08-17,-15.354467180685356
2014-08-18,-15.354467180685356
2014-08-19,-13.519861814117766
2014-08-20,-11.90203933675135
2014-08-21,-11.90203933675135
2014-08-22,-11.90203933675135
2014-08-23,-11.90203933675135
2014-08-24,-11.90203933675135
2014-08-25,-11.90203933675135
2014-08-26,-10.366953417819865
2014-08-27,-10.366953417819865
2014-08-28,-10.366953417819865
2014-08-29,-10.366953417819865
2014-08-30,-10.366953417819865
2014-08-31,-10.366953417819865
2014-09-01,-12.580621385239704
2014-09-02,-12.580621385239704
2014-09-03,-14.259605123324429
2014-09-04,-12.815442316821324
2014-09-05,-12.815442316821324
2014-09-06,-12.815442316821324
2014-09-07,-12.815442316821324
2014-09-08,-14.364055091279761
2014-09-09,-14.364055091279761
2014-09-10,-14.364055091279761
2014-09-11,-14.364055091279761
2014-09-12,-14.364055091279761
2014-09-13,-14.364055091279761
2014-09-14,-14.364055091279761
2014-09-15,-14.364055091279761
2014-09-16,-16.64154849994833
2014-09-17,-18.780982495873438
2014-09-18,-16.986739935557903
2014-09-19,-18.95386726629061
2014-09-20,-18.95386726629061
2014-09-21,-18.95386726629061
2014-09-22,-18.95386726629061
2014-09-23,-13.205688863736274
2014-09-24,-13.205688863736274
2014-09-25,-13.205688863736274
2014-09-26,-15.289294373881768
2014-09-27,-15.289294373881768
2014-09-28,-15.289294373881768
2014-09-29,-17.294367126394548
2014-09-30,-17.294367126394548
2014-10-01,-17.294367126394548
2014-10-02,-17.294367126394548
2014-10-03,-17.294367126394548
2014-10-04,-17.294367126394548
2014-10-05,-17.294367126394548
2014-10-06,-17.294367126394548
2014-10-07,-17.294367126394548
2014-10-08,-17.294367126394548
2014-10-09,-15.6563905642636
2014-10-10,-15.6563905642636
2014-10-11,-15.6563905642636
2014-10-12,-13.242637154552057
2014-10-13,-10.422281024284624
2014-10-14,-7.792467683157926
2014-10-15,-6.545527934580882
2014-10-16,-6.545527934580882
2014-10-17,-5.929780927019235
2014-10-18,-4.912113589237513
2014-10-19,-4.4409670361064375
2014-10-20,-4.4409670361064375
2014-10-21,-4.4409670361064375
2014-10-22,-4.4409670361064375
2014-10-23,-5.85427961641428
2014-10-24,-7.537041530688231
2014-10-25,-9.859485036316864
2014-10-26,-9.859485036316864
2014-10-27,-11.542403011864646
2014-10-28,-11.542403011864646
2014-10-29,-11.542403011864646
2014-10-30,-11.542403011864646
2014-10-31,-13.67007913479524
2014-11-01,-15.78584158744447
2014-11-02,-17.557106972009684
2014-11-03,-17.557106972009684
2014-11-04,-17.557106972009684
2014-11-05,-17.557106972009684
2014-11-06,-13.884441888761774
2014-11-07,-13.884441888761774
2014-11-08,-12.574979676907073
2014-11-09,-7.8519984069910915
2014-11-10,-5.627642124906356
2014-11-11,-3.809902299829215
2014-11-12,1.299249730508124
2014-11-13,3.285091925273112
2014-11-14,3.686072775839242
2014-11-15,3.161063248542191
2014-11-16,3.161063248542191
2014-11-17,3.161063248542191
2014-11-18,2.846399362179633
2014-11-19,2.846399362179633
2014-11-20,1.4139544124899674
2014-11-21,0.1516295419022385
2014-11-22,-0.7827553386948899
2014-11-23,-0.6760209658028002
2014-11-24,-0.1542742782314584
2014-11-25,0.1670234774685136
2014-11-26,0.038742530138090904
2014-11-27,0.010590127494270848
2014-11-28,0.4028677606294912
2014-11-29,0.6638230150732483
2014-11-30,1.047536877454777
2014-12-01,1.4511574537560559
2014-12-02,1.927199719913114
2014-12-03,1.927199719913114
2014-12-04,1.254860801906946
2014-12-05,1.394650583217412
2014-12-06,1.394650583217412
2014-12-07,1.394650583217412
2014-12-08,-0.0065862000667794825
2014-12-09,-2.0722184949869815
2014-12-10,-4.431733348168513
2014-12-11,-5.711640092220471
2014-12-12,-6.543196852760218
2014-12-13,-7.957632532785398
2014-12-14,-7.957632532785398
2014-12-15,-9.557977721904079
2014-12-16,-11.697118417687841
2014-12-17,-15.440488771015135
2014-12-18,-19.66570928718259
2014-12-19,-19.66570928718259
2014-12-20,-17.29152763488665
2014-12-21,-17.29152763488665
2014-12-22,-15.50448749805074
2014-12-23,-15.50448749805074
2014-12-24,-15.50448749805074
2014-12-25,-15.50448749805074
2014-12-26,-15.50448749805074
2014-12-27,-15.50448749805074
2014-12-28,-15.50448749805074
2014-12-29,-17.592622876313268
2014-12-30,-17.592622876313268
2014-12-31,-17.592622876313268
2015-01-01,-17.592622876313268
2015-01-02,-17.592622876313268
2015-01-03,-14.02850737936356
2015-01-04,-18.24008995189036
2015-01-05,-18.24008995189036
2015-01-06,-16.483109885876743
2015-01-07,-16.483109885876743
2015-01-08,-16.483109885876743
2015-01-09,-14.757596466510687
2015-01-10,-14.757596466510687
2015-01-11,-17.943494588549985
2015-01-12,-17.943494588549985
2015-01-13,-16.071094326588028
2015-01-14,-16.071094326588028
2015-01-15,-11.490849962957064
2015-01-16,-11.490849962957064
2015-01-17,-13.865961978682131
2015-01-18,-13.865961978682131
2015-01-19,-13.865961978682131
2015-01-20,-13.865961978682131
2015-01-21,-11.628549603500648
2015-01-22,-10.52148193841305
2015-01-23,-10.52148193841305
2015-01-24,-7.917380459666488
2015-01-25,-6.624962875646486
2015-01-26,-4.17780934226562
2015-01-27,-3.4104232116206825
2015-01-28,-3.8252131502502946
2015-01-29,-4.323406671213404
2015-01-30,-5.173808406877231
2015-01-31,-6.410014798028449
2015-02-01,-6.410014798028449
2015-02-02,-5.441188318866939
2015-02-03,-5.441188318866939
2015-02-04,-6.174073540119642
2015-02-05,-7.151991064435924
2015-02-06,-7.151991064435924
2015-02-07,-7.151991064435924
2015-02-08,-7.151991064435924
2015-02-09,-7.151991064435924
2015-02-10,-8.050225157622688
2015-02-11,-8.050225157622688
2015-02-12,-8.050225157622688
2015-02-13,-6.107415527233772
2015-02-14,-2.6017831725869014
2015-02-15,-2.2540596518347185
2015-02-16,-2.2540596518347185
2015-02-17,-1.3329879087829783
2015-02-18,-1.3329879087829783
2015-02-19,-0.9127490224043362
2015-02-20,-0.3422674807556531
2015-02-21,0.1734830029862187
2015-02-22,-0.14850059012917377
2015-02-23,-0.14850059012917377
2015-02-24,-0.14850059012917377
2015-02-25,-0.29171584162386377
2015-02-26,-0.5209873804229872
2015-02-27,1.0452141040374
2015-02-28,2.2816436899241768
2015-03-01,3.7750847045948013
2015-03-02,5.756263659673571
2015-03-03,8.160727115592886
2015-03-04,9.18150618031871
2015-03-05,10.342000235829627
2015-03-06,10.342000235829627
2015-03-07,11.758332118644075
2015-03-08,11.758332118644075
2015-03-09,11.758332118644075
2015-03-10,14.14748572229135
2015-03-11,15.879845531594134
2015-03-12,15.879845531594134
2015-03-13,15.879845531594134
2015-03-14,15.879845531594134
2015-03-15,15.879845531594134
2015-03-16,15.879845531594134
2015-03-17,15.879845531594134
2015-03-18,7.291040423408758
2015-03-19,5.079360355203273
2015-03-20,3.50486024485006
2015-03-21,2.031076268679965
2015-03-22,1.6962770212764746
2015-03-23,1.381593029736821
2015-03-24,-1.4516131372612266
2015-03-25,-3.5141304047360484
2015-03-26,-4.841566259786568
2015-03-27,-6.209039651944652
2015-03-28,-6.209039651944652
2015-03-29,-7.653498657734415
2015-03-30,-7.653498657734415
2015-03-31,-8.964307403609862
2015-04-01,-8.964307403609862
2015-04-02,-7.921781628009306
2015-04-03,-7.083287166473028
2015-04-04,-7.083287166473028
2015-04-05,-4.502044833038033
2015-04-06,-4.502044833038033
2015-04-07,-4.502044833038033
2015-04-08,-5.904042313327415
2015-04-09,-7.66982209539337
2015-04-10,-10.642648701423791
2015-04-11,-13.035950020878866
2015-04-12,-15.162351232895265
2015-04-13,-18.373446413625267
2015-04-14,-23.451749515226528
2015-04-15,-23.451749515226528
2015-04-16,-23.451749515226528
2015-04-17,-23.451749515226528
2015-04-18,-27.02404425731666
2015-04-19,-27.02404425731666
2015-04-20,-27.02404425731666
2015-04-21,-20.11193036625287
2015-04-22,-20.11193036625287
2015-04-23,-16.042935376341802
2015-04-24,-16.042935376341802
2015-04-25,-16.042935376341802
2015-04-26,-20.020647790757955
2015-04-27,-15.600347505420686
2015-04-28,-15.600347505420686
2015-04-29,-15.600347505420686
2015-04-30,-11.085428228091777
2015-05-01,-11.085428228091777
2015-05-02,-8.365716151633636
2015-05-03,-5.068050342122893
2015-05-04,-3.2015422161327622
2015-05-05,-2.605388458321327
2015-05-06,-4.19128610705418
2015-05-07,-2.5128570242425994
2015-05-08,0.5858418614706937
2015-05-09,2.295146728241843
2015-05-10,3.1707858806125646
2015-05-11,4.509523458382242
2015-05-12,5.241837570755825
2015-05-13,3.8206937013785307
2015-05-14,2.97665399744869
2015-05-15,2.5809115468909463
2015-05-16,1.5866494405918479
2015-05-17,1.084277677216091
2015-05-18,-1.228673009423113
2015-05-19,-3.7670141943483415
2015-05-20,-4.535598481466872
2015-05-21,-4.535598481466872
2015-05-22,-1.0493251159697048
2015-05-23,0.4770843320216408
2015-05-24,3.0103314596356108
2015-05-25,2.4393099404991263
2015-05-26,2.0513598160034165
2015-05-27,1.8501016048088221
2015-05-28,1.8501016048088221
2015-05-29,1.4704413362173923
2015-05-30,-1.9756398017383376
2015-05-31,-7.422156090064206
2015-06-01,-16.137142590290253
2015-06-02,-20.372661141524155
2015-06-03,-24.49539891336178
2015-06-04,-29.328592433770762
2015-06-05,-29.328592433770762
2015-06-06,-33.932908821949056
2015-06-07,-37.819267986669914
2015-06-08,-29.03393866674184
2015-06-09,-29.03393866674184
2015-06-10,-25.091935781785537
2015-06-11,-22.588553236358823
2015-06-12,-20.318776946438863
